station_abbr,station_name,station_canton,station_wigos_id,station_type_de,station_type_fr,station_type_it,station_type_en,station_dataowner,station_data_since,station_height_masl,station_height_barometer_masl,station_coordinates_lv95_east,station_coordinates_lv95_north,station_coordinates_wgs84_lat,station_coordinates_wgs84_lon,station_exposition_de,station_exposition_fr,station_exposition_it,station_exposition_en,station_url_de,station_url_fr,station_url_it,station_url_en,station_id,nb_jours_observes,cumul_septembre_2025_mm,moyenne_quotidienne_mm
TRU,Trun,GR,0-756-0-TRU,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.01.1961,834,NA,2719986,1178224,46.744397,9.008842,Tal,Vallée,Valle,valley,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=TRU,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=TRU,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=TRU,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=TRU,TRU,30,143.6,4.79
TST,Tschiertschen,GR,0-756-0-TST,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.05.1897,1273,NA,2765539,1187679,46.819664,9.608142,Nordhang,Versant nord,Versante settentrionale,northern oriented slope,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=TST,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=TST,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=TST,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=TST,TST,30,106.3,3.54
UBB,Bözberg,AG,0-756-0-UBB,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.01.1914,536,NA,2652250,1259223,47.481697,8.131847,Muldenlage,Dépression,Depressione,basin,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=UBB,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=UBB,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=UBB,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=UBB,UBB,30,109.1,3.64
UNK,Unterkulm,AG,0-756-0-UNK,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.01.1900,454,NA,2650839,1241212,47.319819,8.111081,Muldenlage,Dépression,Depressione,basin,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=UNK,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=UNK,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=UNK,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=UNK,UNK,30,114.6,3.82
URN,Urnäsch,AR,0-756-0-URN,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.01.1901,825,NA,2739206,1241761,47.312028,9.279797,Ebene,Plaine,Pianura,plain,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=URN,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=URN,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=URN,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=URN,URN,30,159.4,5.31
UST,Uster,ZH,0-756-0-UST,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.01.1901,438,NA,2694767,1245189,47.350736,8.692883,Ebene,Plaine,Pianura,plain,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=UST,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=UST,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=UST,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=UST,UST,30,177.3,5.91
VAE,Vättis,SG,0-756-0-VAE,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.01.1901,939,NA,2752733,1197282,46.909078,9.4436,Tal,Vallée,Valle,valley,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VAE,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VAE,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VAE,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VAE,VAE,30,108.2,3.61
VRI,Vrin,GR,0-756-0-VRI,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,01.01.1901,1384,NA,2727425,1168525,46.655797,9.103472,Osthang,Versant est,Versante orientale,eastern oriented slope,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VRI,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VRI,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VRI,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VRI,VRI,30,155,5.17
VSANZ,Anzère,VS,0-756-0-VSANZ,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,04.10.2010,1614,NA,2597607,1128205,46.305244,7.407569,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSANZ,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSANZ,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSANZ,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSANZ,VSANZ,30,78.3,2.61
VSARO,Arolla,VS,0-756-0-VSARO,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,05.10.2011,2005,NA,2603507,1095832,46.014028,7.483919,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSARO,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSARO,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSARO,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSARO,VSARO,30,89.3,2.98
VSBAS,Baltschiedertal,VS,0-756-0-VSBAS,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,06.10.2010,1318,NA,2633928,1132421,46.342317,7.879325,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSBAS,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSBAS,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSBAS,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSBAS,VSBAS,30,63.1,2.1
VSBRI,Bricola,VS,0-756-0-VSBRI,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,05.10.2011,2431,NA,2609886,1099430,46.046328,7.566356,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSBRI,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSBRI,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSBRI,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSBRI,VSBRI,30,84.5,2.82
VSBRU,Bruchji,VS,0-756-0-VSBRU,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,28.09.2012,2300,NA,2640999,1136585,46.379378,7.971533,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSBRU,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSBRU,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSBRU,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSBRU,VSBRU,30,93.8,3.13
VSBSP,Bourg-St-Pierre,VS,0-756-0-VSBSP,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,14.11.2013,1822,NA,2581349,1086251,45.927597,7.198214,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSBSP,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSBSP,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSBSP,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSBSP,VSBSP,30,84.2,2.81
VSCHA,Chanrion,VS,0-756-0-VSCHA,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,23.08.2012,2473,NA,2595498,1087533,45.939369,7.380592,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSCHA,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSCHA,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSCHA,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSCHA,VSCHA,30,74.8,2.49
VSCHO,Choëx,VS,0-756-0-VSCHO,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,14.11.2013,891,NA,2563180,1120189,46.232136,6.961356,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSCHO,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSCHO,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSCHO,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSCHO,VSCHO,30,186.2,6.21
VSCHY,Champéry,VS,0-756-0-VSCHY,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,27.10.2010,1055,NA,2555392,1112526,46.162733,6.861122,Tal,Vallée,Valle,valley,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSCHY,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSCHY,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSCHY,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSCHY,VSCHY,30,177.7,5.92
VSCLU,Clusanfe,VS,0-756-0-VSCLU,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,16.11.2011,1926,NA,2557236,1109533,46.135931,6.885281,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSCLU,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSCLU,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSCLU,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSCLU,VSCLU,30,239.2,7.97
VSCOL,Les Collons,VS,0-756-0-VSCOL,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,12.11.2013,1770,NA,2596040,1114169,46.178975,7.387361,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSCOL,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSCOL,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSCOL,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSCOL,VSCOL,30,84.8,2.83
VSDER,Derborence,VS,0-756-0-VSDER,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,11.10.2012,1366,NA,2584114,1126364,46.288503,7.232506,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSDER,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSDER,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSDER,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSDER,VSDER,16,39.6,2.48
VSDUR,Durnand,VS,0-756-0-VSDUR,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,30.10.2012,1214,NA,2572571,1100083,46.051722,7.084258,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSDUR,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSDUR,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSDUR,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSDUR,VSDUR,30,110.8,3.69
VSEMO,Emosson,VS,0-756-0-VSEMO,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,17.11.2011,1923,NA,2560663,1101691,46.0656,6.930278,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSEMO,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSEMO,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSEMO,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSEMO,VSEMO,30,166.1,5.54
VSERG,Ergisch,VS,0-756-0-VSERG,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,16.10.2013,1133,NA,2621396,1126882,46.293008,7.716292,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSERG,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSERG,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSERG,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSERG,VSERG,30,65.3,2.18
VSFIN,Findelen,VS,0-756-0-VSFIN,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,12.10.2011,2170,NA,2626316,1095547,46.010958,7.778389,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSFIN,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSFIN,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSFIN,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSFIN,VSFIN,30,69.7,2.32
VSFLY,La Fouly,VS,0-756-0-VSFLY,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,17.11.2011,1564,NA,2573452,1087284,45.936628,7.096361,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSFLY,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSFLY,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSFLY,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSFLY,VSFLY,30,113.5,3.78
VSGDX,Barrage Grande Dixence,VS,0-756-0-VSGDX,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,30.09.2011,2162,NA,2597254,1103580,46.083728,7.403142,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSGDX,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSGDX,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSGDX,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSGDX,VSGDX,30,84.7,2.82
VSISE,Isérables,VS,0-756-0-VSISE,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,11.10.2012,1237,NA,2585331,1112179,46.160928,7.248742,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSISE,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSISE,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSISE,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSISE,VSISE,30,65.2,2.17
VSJEI,Jeizinen,VS,0-756-0-VSJEI,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,06.10.2010,1556,NA,2621858,1130817,46.328389,7.722472,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSJEI,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSJEI,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSJEI,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSJEI,VSJEI,30,55.7,1.86
VSMAT,Mattsand,VS,0-756-0-VSMAT,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,06.10.2010,1230,NA,2627249,1110279,46.143439,7.791289,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSMAT,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSMAT,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSMAT,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSMAT,VSMAT,30,55.2,1.84
VSMOI,Moiry,VS,0-756-0-VSMOI,Automatische Niederschlagsstationen - Messwerte,Stations pluviométriques automatiques - Valeurs mesurées,Stazioni pluviometriche automatiche - Valori misurati,Automatic precipitation stations - Measurement values,MeteoSchweiz,29.09.2011,2127,NA,2610168,1109590,46.137717,7.570217,NA,NA,NA,NA,https://www.meteoschweiz.admin.ch/service-und-publikationen/applikationen/messwerte-und-messnetze.html#param=messnetz-automatisch&station=VSMOI,https://www.meteosuisse.admin.ch/services-et-publications/applications/valeurs-mesurees-et-reseaux-de-mesure.html#param=messnetz-automatisch&station=VSMOI,https://www.meteosvizzera.admin.ch/servizi-e-pubblicazioni/applicazioni/valori-attuali-e-reti-di-misura.html#param=messnetz-automatisch&station=VSMOI,https://www.meteoswiss.admin.ch/services-and-publications/applications/measurement-values-and-measuring-networks.html#param=messnetz-automatisch&station=VSMOI,VSMOI,30,71.6,2.39
